onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1597.194	1	1598.231	KashitSour	49	1	0	916.7379	1096.814
1602.183	1	1603.201	DoritosSourSpicy	57	0	0	NaN	NaN
1604.185	1	1605.203	HispusimShatiah	40	0	0	NaN	NaN
1606.188	1	1607.223	KinderBuenoWhite2	14	1	1	783.3945	799.3995
1612.194	1	1613.212	BisliBbq	13	0	1	NaN	NaN
1614.197	1	1615.214	Mentos	56	0	0	NaN	NaN
1617.183	1	1618.201	Apropo	6	0	1	NaN	NaN
1619.186	1	1620.222	Keifli	17	1	1	800.049	777.4351
1623.19	1	1624.208	Hit	19	0	1	NaN	NaN
1625.192	1	1626.21	GumiWine2	41	0	0	NaN	NaN
1630.198	1	1631.232	Bounty	11	1	1	816.7124	765.1824
1637.189	1	1638.207	SkittlesFruits2	15	0	1	NaN	NaN
1639.191	1	1640.227	Halva2	54	1	0	866.717	963.704
1642.195	1	1643.213	CrunchBisquitWhite2	4	0	1	NaN	NaN
1645.198	1	1646.216	BisliPizza3	12	0	1	NaN	NaN
1649.186	1	1650.204	HappyHippo	55	0	0	NaN	NaN
1653.19	1	1654.227	Tortit	43	1	0	883.3814	884.6248
1657.195	1	1658.232	Taami	51	1	0	900.0503	1120.175
1660.198	1	1661.233	Twist	48	1	0	850.0523	796.8669
1666.188	1	1667.206	KifkefMaklot2	7	0	1	NaN	NaN
1668.191	1	1669.208	BabyDoll	58	0	0	NaN	NaN
1671.194	1	1672.212	Dubonim	18	0	1	NaN	NaN
1673.196	1	1674.233	ClickBisquit2	9	1	1	833.3861	1015.075
1675.198	1	1676.216	WerthersOriginal	52	0	0	NaN	NaN
1677.184	1	1678.22	ChocolateParaCookies5	8	1	1	783.3858	875.1592
1680.187	1	1681.205	BisliOnion	5	0	1	NaN	NaN
1684.192	1	1685.21	DoritosGrill	42	0	0	NaN	NaN
1686.194	1	1687.212	CrunchBisquitBrown3	3	0	1	NaN	NaN
1688.196	1	1689.214	ChocolateParaSucariotKoftzot2	21	0	1	NaN	NaN
1690.182	1	1691.2	BagaleShtuhim	44	0	0	NaN	NaN
1692.184	1	1693.202	Cheetos	39	0	0	NaN	NaN
1694.186	1	1695.204	GumiSnakes3	53	0	0	NaN	NaN
1698.191	1	1699.227	CrunchShokoVanil	46	1	0	866.7136	732.1421
1702.195	1	1703.213	BambaSweet	45	0	0	NaN	NaN
1704.198	1	1705.215	ChocolateParaMarir2	10	0	1	NaN	NaN
1706.183	1	1707.201	Mars	22	0	1	NaN	NaN
1708.185	1	1709.203	Tapuchips	50	0	0	NaN	NaN
1710.188	1	1711.205	ClickXLwhite4	47	0	0	NaN	NaN
1716.194	1	1717.212	ClickXLbrown4	20	0	1	NaN	NaN
1718.197	1	1719.231	Loacker	16	1	1	800.0458	814.2896
