onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
314.1237	1	315.1408	KifkefMaklot2	7	0	1	NaN	NaN
319.1106	1	320.1453	Loacker	16	1	1	750.0646	964.3903
321.1128	1	322.1307	Hit	19	0	1	NaN	NaN
323.1151	1	324.1513	Tortit	43	1	0	750.0689	1024.062
329.1219	1	330.1585	Taami	51	1	0	700.0504	897.0961
331.124	1	332.1418	ChocolateParaSucariotKoftzot2	21	0	1	NaN	NaN
334.1107	1	335.1286	ChocolateParaMarir2	10	0	1	NaN	NaN
336.113	1	337.1493	Bounty	11	1	1	766.7132	954.0551
340.1175	1	341.1354	CrunchBisquitWhite2	4	0	1	NaN	NaN
342.1197	1	343.1375	BagaleShtuhim	44	0	0	NaN	NaN
347.1083	1	348.1265	DoritosGrill	42	0	0	NaN	NaN
354.1165	1	355.151	ChocolateParaCookies5	8	1	1	783.3852	982.5696
356.1188	1	357.1366	Mars	22	0	1	NaN	NaN
359.1222	1	360.1398	WerthersOriginal	52	0	0	NaN	NaN
362.1084	1	363.1266	BabyDoll	58	0	0	NaN	NaN
366.1133	1	367.1311	Tapuchips	50	0	0	NaN	NaN
370.1177	1	371.1355	Mentos	56	0	0	NaN	NaN
374.1222	1	375.14	BisliPizza3	12	0	1	NaN	NaN
377.109	1	378.1268	BisliBbq	13	0	1	NaN	NaN
383.1157	1	384.1335	ClickXLbrown4	20	0	1	NaN	NaN
385.1179	1	386.1358	GumiWine2	41	0	0	NaN	NaN
388.1213	1	389.139	BisliOnion	5	0	1	NaN	NaN
390.1235	1	391.1413	DoritosSourSpicy	57	0	0	NaN	NaN
392.1091	1	393.1451	CrunchShokoVanil	46	1	0	716.7198	901.8554
394.1113	1	395.1462	Halva2	54	1	0	733.3805	907.7188
397.1147	1	398.1504	KinderBuenoWhite2	14	1	1	800.0578	992.317
401.1193	1	402.1537	Keifli	17	1	1	816.7151	1003.786
403.1215	1	404.1577	ClickBisquit2	9	1	1	766.7209	969.5068
405.1237	1	406.1415	Dubonim	18	0	1	NaN	NaN
407.1092	1	408.127	BambaSweet	45	0	0	NaN	NaN
409.1114	1	410.1293	GumiSnakes3	53	0	0	NaN	NaN
411.1138	1	412.1315	Cheetos	39	0	0	NaN	NaN
415.1182	1	416.136	HappyHippo	55	0	0	NaN	NaN
419.1227	1	420.1405	ClickXLwhite4	47	0	0	NaN	NaN
421.108	1	422.1447	Twist	48	1	0	750.0452	935.0207
423.1106	1	424.1284	CrunchBisquitBrown3	3	0	1	NaN	NaN
425.1127	1	426.1305	Apropo	6	0	1	NaN	NaN
427.115	1	428.1328	SkittlesFruits2	15	0	1	NaN	NaN
433.1218	1	434.1395	HispusimShatiah	40	0	0	NaN	NaN
435.1242	1	436.1583	KashitSour	49	1	0	766.7209	1022.856
