onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
263.0559	1	264.0736	BambaNugat	46	0	0	NaN	NaN
268.0614	1	269.0808	GumiWine2	41	0	0	NaN	NaN
270.0467	1	271.065	DoritosNatural	42	0	0	NaN	NaN
272.0492	1	273.0678	Popco	6	0	1	NaN	NaN
278.056	1	279.0751	BisliGrill	43	0	0	NaN	NaN
280.0582	1	281.0932	BisliOnion	45	1	0	550.0683	929.2264
283.0616	1	284.0982	Bounty	53	1	0	566.7249	907.2464
285.0469	1	286.0836	Apropo	7	1	1	683.397	992.0837
289.0517	1	290.0701	CrunchBisquitWhite2	3	0	1	NaN	NaN
291.0539	1	292.0729	KifkefMaklot2	8	0	1	NaN	NaN
296.0595	1	297.0789	HispusimShatiah	20	0	1	NaN	734.9884
303.0506	1	304.0876	CrunchShokoVanil	52	1	0	583.3859	955.3705
305.0528	1	306.0712	Hit	5	0	1	NaN	NaN
308.0563	1	309.075	Bamba	55	0	0	NaN	NaN
311.0596	1	312.0962	Loacker	18	1	1	700.0512	1091.884
315.0472	1	316.0667	KinderBuenoWhite2	19	0	1	NaN	NaN
319.0519	1	320.0708	Twist	56	0	0	NaN	NaN
323.0564	1	324.0933	Egozi	50	1	0	600.0492	908.0266
326.0597	1	327.0777	DoritosSourSpicy	9	0	1	NaN	NaN
332.0498	1	333.0854	Tapuchips	12	1	1	650.0441	1016.411
334.052	1	335.0703	Mentos	57	0	0	NaN	NaN
337.0554	1	338.0738	DoritosGrill	4	0	1	NaN	NaN
339.0576	1	340.0761	Mars	17	0	1	NaN	NaN
341.0599	1	342.0951	Mekupelet	47	1	0	616.7167	916.6367
343.0621	1	344.0813	ClickXLwhite4	40	0	0	NaN	NaN
346.0488	1	347.067	ChocolateParaSucariotKoftzot2	11	0	1	NaN	NaN
350.0532	1	351.0713	Taami	16	0	1	NaN	NaN
352.0555	1	353.0736	Keifli	14	0	1	NaN	NaN
354.0577	1	355.0762	WerthersOriginal	51	0	0	NaN	NaN
356.0601	1	357.0945	ChocolateParaCookies5	10	1	1	600.0469	969.6341
358.0622	1	359.0837	SkittlesFruits2	22	0	1	NaN	NaN
360.0478	1	361.0663	PesekZman	54	0	0	NaN	NaN
364.0523	1	365.0706	Tictac	58	0	0	NaN	NaN
368.0567	1	369.0752	GumiSnakes3	21	0	1	NaN	NaN
370.059	1	371.0771	Shugi	39	0	0	NaN	NaN
372.0612	1	373.0973	Halva2	13	1	1	616.7124	933.0155
374.0464	1	375.0647	Smarties	49	0	0	NaN	NaN
376.0491	1	377.0855	ClickBisquit2	15	1	1	633.3826	983.9833
382.0558	1	383.0917	Snickers	44	1	0	633.3906	1378.902
384.0579	1	385.0773	BagaleShtuhim	48	0	0	NaN	NaN
