onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.023412	0.91899	3.207861	Tictac	ClickBalls5	55	5	0	y	4	1	680.42
9.023516	0.91899	10.27372	ClickBisquit2	DoritosSourSpicy	10	17	0	b	1	0	744.34
22.02376	0.91899	23.33763	GumiWine2	WerthersOriginal	54	53	1	y	2	0	808.1
26.02382	0.91899	27.39051	Kitkat	Twix	12	16	0	y	1	1	862.04
31.02381	0.91899	32.374	HispusimShatiah	Halva2	44	46	0	b	2	0	843.04
34.0238	0.91899	35.34074	BambaSweet	HispusimShatiah	48	44	1	y	2	0	815.06
39.02399	0.91899	40.42401	Halva2	GumiSnakes3	46	52	1	b	2	1	902.87
43.02422	0.91899	44.17468	CrunchShokoVanil	ClickBlackWhite3	13	9	0	y	1	1	658.64
52.02587	0.91899	53.7076	BambaSweet	GumiSnakes3	48	52	1	b	2	1	1175.99
57.02673	0.91899	58.52716	ChocolateParaMarir2	ClickBisquit2	14	10	1	b	1	1	998.12
61.02738	0.91899	62.64105	Kitkat	DoritosSourSpicy	12	17	0	y	1	1	1111.47
68.02863	0.91899	69.25781	KifkefMaklot2	ChocolateParaCookies5	15	8	0	y	1	1	729.23
72.02937	0.91899	73.71324	Keifli	Hit	45	49	0	b	2	0	1183.52
78.03036	0.91899	79.31412	GumiSnakes3	DoritosGrill	52	51	0	y	2	1	788.48
83.03137	0.91899	84.34823	ChocolateParaCookies5	Kitkat	8	12	1	b	1	1	819.47
87.02458	0.91899	88.29137	Mars	ClickBlackWhite3	18	9	0	y	1	1	764.27
90.02464	0.91899	91.39949	CrunchBisquitBrown3	Tictac	6	55	1	b	4	1	875.26
93.02461	0.91899	94.26664	ChocolateParaCookies5	CrunchShokoVanil	8	13	1	b	1	1	735.24
97.02474	0.91899	98.56747	BambaSweet	Keifli	48	45	1	y	2	0	1037.12
110.0249	0.91899	111.425	Snickers	Kitkat	11	12	1	y	1	0	900.92
114.025	0.91899	115.3587	BisliGrill	GumiWine2	47	54	0	b	2	0	827.84
117.025	0.91899	118.4085	Snickers	CrunchBisquitWhite2	11	7	1	y	1	0	885.83
122.025	0.91899	123.3252	GumiSnakes3	BisliPizza3	52	43	0	y	2	1	799.87
125.0251	0.91899	126.5223	Snickers	CrunchShokoVanil	11	13	1	b	1	1	991.71
129.0252	0.91899	130.2919	HispusimShatiah	DoritosGrill	44	51	0	y	2	1	763.65
135.0253	0.91899	136.3254	Hit	BisliGrill	49	47	1	b	2	1	804.57
138.0252	0.91899	139.3921	Halva2	WerthersOriginal	46	53	1	b	2	1	874.61
142.0254	0.91899	143.2086	Twix	ClickBisquit2	16	10	1	y	1	0	692.51
147.0257	0.91899	148.3594	GumiSnakes3	Hit	52	49	0	y	2	1	836.17
151.0264	0.91899	152.2435	Hit	Shugi	49	50	1	b	2	1	723.47
163.0285	0.91899	164.4456	Mars	Twix	18	16	0	y	1	1	919.39
169.0296	0.91899	170.1966	ChocolateParaMarir2	CrunchShokoVanil	14	13	1	b	1	1	669.25
172.03	0.91899	173.247	WerthersOriginal	Hit	53	49	0	y	2	1	716.87
176.0307	0.91899	177.3311	ChocolateParaCookies5	CrunchBisquitWhite2	8	7	1	b	1	1	803.18
179.0313	0.91899	180.765	Shugi	Halva2	50	46	0	b	2	0	1243.59
182.0318	0.91899	183.5426	CrunchBisquitWhite2	Twix	7	16	0	b	1	0	1014.05
185.0259	0.91899	186.4995	GumiSnakes3	GumiWine2	52	54	0	b	2	0	972.94
188.0259	0.91899	189.4927	DoritosSourSpicy	Mars	17	18	1	b	1	1	965.02
