onset	duration	fixation_onset	item_name	item_rank	is_one
4.016787	2	2.031932	ChocolateParaMarir2.	14	1
13.017288	2	11.016797	DoritosGrill.	51	0
22.018908	2	20.018433	Tortit.	40	1
31.020475	2	29.019959	Keifli.	45	0
40.022036	2	38.021475	Shugi.	50	1
49.023529	2	47.022832	BambaSweet.	48	0
58.025077	2	56.024407	DoritosSourSpicy.	17	0
67.012696	2	65.026008	KifkefMaklot2.	15	0
76.012844	2	74.012588	ClickBalls5.	5	0
85.013195	2	83.012733	WerthersOriginal.	53	0
94.014814	2	92.01424	CrunchBisquitWhite2.	7	1
103.016298	2	101.015792	BisliOnion.	57	0
112.017803	2	110.017335	KinderJoy.	19	1
121.019368	2	119.018945	Mars.	18	1
130.020946	2	128.020408	Hit.	49	0
139.02246	2	137.021987	CrunchShokoVanil.	13	1
148.024001	2	146.023615	Cheetos.	56	0
157.025546	2	155.02518	ClickXLwhite4.	4	1
166.013825	2	164.026728	SkittlesSour4.	58	0
175.013864	2	173.013732	KinderBuenoBrown3.	20	1
184.013996	2	182.013948	BisliGrill.	47	0
193.015066	2	191.01472	Kitkat.	12	1
202.016707	2	200.016177	Tictac.	55	0
211.018177	2	209.017777	Taami.	22	1
220.019791	2	218.019337	Twix.	16	1
229.021283	2	227.020876	KashitSour.	42	0
238.022832	2	236.022376	HispusimShatiah.	44	0
247.024477	2	245.024001	GumiWine2.	54	0
256.025972	2	254.025541	ChocolateParaCookies5.	8	1
265.014977	2	263.014825	ClickBlackWhite3.	9	0
274.015056	2	272.01491	CrunchBisquitBrown3.	6	1
283.015154	2	281.015004	HappyHippo.	41	1
292.015614	2	290.015105	BisliBbq.	39	0
301.017029	2	299.016629	GumiSnakes3.	52	0
310.018753	2	308.018073	Halva2.	46	1
319.020136	2	317.019631	Snickers.	11	1
328.021694	2	326.021245	ChocolateParaMilk3.	3	1
337.023216	2	335.022803	ClickBisquit2.	10	0
346.024759	2	344.02427	KinderBuenoWhite2.	21	1
355.026357	2	353.025871	BisliPizza3.	43	0
