onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.03034	0.91899	3.415159	Mars	ClickBlackWhite3	18	9	0	y	1	1	886.43
5.030949	0.91899	6.304943	GumiWine2	BisliGrill	54	47	1	y	2	0	770.8
8.031458	0.91899	9.371656	ChocolateParaMarir2	ClickBisquit2	14	10	1	b	1	1	841.31
13.03231	0.91899	14.33272	Cheetos	CrunchBisquitBrown3	56	6	0	y	4	1	802.43
18.03293	0.91899	19.38849	ChocolateParaCookies5	Kitkat	8	12	1	b	1	1	857.81
25.02171	0.91899	26.20522	CrunchShokoVanil	ClickBlackWhite3	13	9	0	y	1	1	674.03
29.02178	0.91899	30.25528	GumiWine2	WerthersOriginal	54	53	1	y	2	0	729.97
32.02189	0.91899	33.33871	DoritosSourSpicy	ClickBisquit2	17	10	1	y	1	0	804.85
39.02198	0.91899	40.55551	BisliPizza3	WerthersOriginal	43	53	1	b	2	1	1025.76
43.02211	0.91899	44.38883	GumiSnakes3	DoritosGrill	52	51	0	y	2	1	855.62
46.02205	0.91899	47.28867	GumiWine2	Keifli	54	45	1	y	2	0	769.69
50.02219	0.91899	51.28916	DoritosGrill	Keifli	51	45	1	b	2	1	765.58
54.02282	0.91899	55.32315	BambaSweet	GumiSnakes3	48	52	1	b	2	1	800.92
59.02379	0.91899	60.43916	HispusimShatiah	Halva2	44	46	0	b	2	0	904.95
63.02445	0.91899	64.27487	KifkefMaklot2	ChocolateParaCookies5	15	8	0	y	1	1	753.27
67.0251	0.91899	68.35876	KifkefMaklot2	ChocolateParaMarir2	15	14	0	y	1	1	835.62
70.02568	0.91899	71.326	Tictac	CrunchBisquitBrown3	55	6	0	y	4	1	804.06
80.02741	0.91899	81.51127	BambaSweet	WerthersOriginal	48	53	1	y	2	0	979.34
84.02813	0.91899	85.39516	CrunchBisquitWhite2	Twix	7	16	0	b	1	0	864.6
87.02868	0.91899	88.37279	WerthersOriginal	Halva2	53	46	0	y	2	1	844.08
90.02908	0.91899	91.30614	Mars	ChocolateParaCookies5	18	8	0	y	1	1	777.66
94.02981	0.91899	95.58952	BisliGrill	Hit	47	49	0	b	2	0	1056.92
100.0309	0.91899	101.4563	Kitkat	DoritosSourSpicy	12	17	0	y	1	1	922.83
103.0314	0.91899	104.4317	GumiSnakes3	GumiWine2	52	54	0	b	2	0	900.36
106.0319	0.91899	107.3063	Kitkat	ClickBlackWhite3	12	9	0	y	1	1	780.8
110.0326	0.91899	111.5231	KifkefMaklot2	Snickers	15	11	0	b	1	0	989.15
113.0332	0.91899	114.4397	DoritosGrill	Shugi	51	50	1	b	2	1	908.56
116.0336	0.91899	117.44	Snickers	CrunchShokoVanil	11	13	1	b	1	1	915.14
130.0233	0.91899	131.4401	BisliPizza3	Keifli	43	45	1	b	2	1	906.49
140.0234	0.91899	141.3069	WerthersOriginal	DoritosGrill	53	51	0	y	2	1	782.39
146.0235	0.91899	147.2726	ChocolateParaMarir2	Kitkat	14	12	1	b	1	1	738.24
150.0235	0.91899	151.257	ChocolateParaCookies5	ClickBisquit2	8	10	1	b	1	1	734.29
156.024	0.91899	157.4907	DoritosGrill	HispusimShatiah	51	44	1	b	2	1	960.8
160.0247	0.91899	161.3751	BisliPizza3	GumiSnakes3	43	52	1	b	2	1	848.08
166.0257	0.91899	167.4926	Twix	Kitkat	16	12	1	y	1	0	966.07
178.0278	0.91899	179.5281	ClickBisquit2	ClickBlackWhite3	10	9	0	b	1	0	995.93
181.0283	0.91899	182.3119	BisliPizza3	HispusimShatiah	43	44	1	b	2	1	783.47
188.0295	0.91899	189.3299	CrunchShokoVanil	DoritosSourSpicy	13	17	0	y	1	1	805.28
