onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.018086	0.91899	3.302745	Mars	Snickers	18	11	0	b	1	0	777.67
5.018599	0.91899	6.35232	BisliGrill	BambaSweet	47	48	0	b	2	0	832.16
8.019112	0.91899	9.252775	DoritosSourSpicy	CrunchShokoVanil	17	13	1	b	1	1	734.68
13.02003	0.91899	14.27036	ChocolateParaMarir2	KifkefMaklot2	14	15	1	b	1	1	754.76
18.02092	0.91899	19.27128	Twix	KifkefMaklot2	16	15	1	b	1	1	750.83
25.02214	0.91899	26.33919	BisliPizza3	Keifli	43	45	1	b	2	1	820.61
29.02286	0.91899	30.43417	DoritosGrill	WerthersOriginal	51	53	1	b	2	1	909.9
32.02337	0.91899	33.56763	ClickBlackWhite3	CrunchBisquitWhite2	9	7	1	b	1	1	1043.39
39.02459	0.91899	40.33431	BisliGrill	DoritosGrill	47	51	0	y	2	1	810.17
43.02526	0.91899	44.32559	Keifli	GumiWine2	45	54	0	b	2	0	800.5
46.02579	0.91899	47.50953	KifkefMaklot2	DoritosSourSpicy	15	17	0	b	1	0	990.97
50.02647	0.91899	51.38451	BisliPizza3	BisliGrill	43	47	1	b	2	1	861.28
54.02726	0.91899	55.43456	Keifli	Halva2	45	46	0	b	2	0	909.5
59.01787	0.91899	60.26795	WerthersOriginal	BambaSweet	53	48	0	y	2	1	747.87
63.01787	0.91899	64.51246	Kitkat	ChocolateParaMarir2	12	14	0	y	1	1	986.88
67.01789	0.91899	68.43478	Mars	ChocolateParaMarir2	18	14	0	y	1	1	908.87
70.01795	0.91899	71.70151	DoritosGrill	Keifli	51	45	1	b	2	1	1186.81
80.01817	0.91899	81.33491	Shugi	GumiWine2	50	54	0	b	2	0	815.59
84.01827	0.91899	85.8728	ChocolateParaMarir2	CrunchBisquitWhite2	14	7	1	b	1	1	1345.48
87.01823	0.91899	88.43497	KifkefMaklot2	ClickBlackWhite3	15	9	0	y	1	1	911.54
90.0182	0.91899	91.36835	ClickBalls5	Cheetos	5	56	1	b	4	1	843.56
94.01831	0.91899	95.38512	HispusimShatiah	GumiWine2	44	54	0	b	2	0	867.45
100.0186	0.91899	101.4356	Hit	HispusimShatiah	49	44	1	b	2	1	915.13
103.0191	0.91899	104.5363	CrunchBisquitBrown3	Cheetos	6	56	1	b	4	1	1015.63
106.0196	0.91899	107.4031	ClickBlackWhite3	ClickBisquit2	9	10	1	y	1	0	891.16
110.0203	0.91899	111.4873	KifkefMaklot2	Snickers	15	11	0	b	1	0	972.42
113.0208	0.91899	114.5713	Twix	CrunchShokoVanil	16	13	1	b	1	1	1044.96
116.0213	0.91899	117.4217	BisliGrill	Halva2	47	46	0	b	2	0	903.42
130.0238	0.91899	131.3689	ChocolateParaCookies5	Mars	8	18	1	b	1	1	844.04
140.0255	0.91899	141.3426	Shugi	BambaSweet	50	48	0	b	2	0	822.28
146.0265	0.91899	147.3025	WerthersOriginal	BisliPizza3	53	43	0	y	2	1	777.27
150.0273	0.91899	151.3359	ClickBisquit2	ChocolateParaCookies5	10	8	0	y	1	1	817.5
156.0192	0.91899	157.3193	DoritosGrill	Shugi	51	50	1	y	2	0	797.55
160.0192	0.91899	161.386	ClickBlackWhite3	Kitkat	9	12	1	b	1	1	860.6
166.0193	0.91899	167.2861	BisliPizza3	Shugi	43	50	1	b	2	1	769.52
178.0194	0.91899	179.2531	Snickers	ClickBisquit2	11	10	1	y	1	0	733.37
181.0195	0.91899	182.2696	CrunchBisquitWhite2	DoritosSourSpicy	7	17	0	b	1	0	753.27
188.0196	0.91899	189.4031	HispusimShatiah	BisliPizza3	44	43	0	y	2	1	890.21
