onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1609.801	1	1610.838	Mentos	51	1	0	816.7361	1006.531
1611.803	1	1612.838	Twist	46	1	0	766.7166	941.7607
1615.791	1	1616.826	BagaleShtuhim	16	1	1	816.7355	966.7735
1618.795	1	1619.812	Loacker	21	0	1	NaN	NaN
1620.797	1	1621.815	Mekupelet	13	0	1	NaN	NaN
1623.8	1	1624.818	BisliGrill	47	0	0	NaN	NaN
1627.805	1	1628.84	Tortit	48	1	0	783.3795	928.5948
1631.792	1	1632.81	KashitSour	41	0	0	NaN	NaN
1633.795	1	1634.813	Halva2	53	0	0	NaN	NaN
1638.8	1	1639.837	BabyDoll	54	1	0	800.0714	983.5697
1640.803	1	1641.839	Egozi	49	1	0	816.71	993.9134
1642.805	1	1643.839	GumiSnakes3	43	1	0	833.3777	991.7225
1648.795	1	1649.813	ClickBisquit2	6	0	1	NaN	NaN
1650.797	1	1651.815	WerthersOriginal	44	0	0	NaN	NaN
1652.799	1	1653.817	KinderBuenoBrown3	18	0	1	NaN	NaN
1654.802	1	1655.819	SkittlesFruits2	57	0	0	NaN	NaN
1658.806	1	1659.841	ChocolateParaSucariotKoftzot2	8	1	1	833.3777	1016.192
1662.794	1	1663.812	ClickBalls5	45	0	0	NaN	NaN
1665.797	1	1666.817	CrunchBisquitBrown3	3	0	1	NaN	NaN
1669.802	1	1670.82	Keifli	4	0	1	NaN	NaN
1672.805	1	1673.84	KinderBuenoWhite2	17	1	1	783.4047	942.8319
1674.807	1	1675.825	Snickers	5	0	1	NaN	NaN
1678.795	1	1679.813	BisliOnion	56	0	0	NaN	NaN
1680.797	1	1681.815	ChocolateParaMilk3	7	0	1	NaN	NaN
1682.8	1	1683.836	Taami	11	1	1	800.0497	761.1922
1686.804	1	1687.822	BambaNugat	52	0	0	NaN	NaN
1688.806	1	1689.841	KifkefMaklot2	9	1	1	816.7221	979.7993
1692.794	1	1693.812	Popco	20	0	1	NaN	NaN
1696.799	1	1697.816	Smarties	55	0	0	NaN	NaN
1699.802	1	1700.82	HispusimShatiah	39	0	0	NaN	NaN
1705.792	1	1706.81	CrunchBisquitWhite2	19	0	1	NaN	NaN
1707.794	1	1708.812	ChocolateParaMarir2	40	0	0	NaN	NaN
1711.799	1	1712.817	HappyHippo	10	0	1	NaN	NaN
1713.801	1	1714.819	KinderJoy	12	0	1	NaN	NaN
1715.803	1	1716.821	CrunchShokoVanil	22	0	1	NaN	NaN
1717.806	1	1718.824	BisliBbq	42	0	0	NaN	NaN
1722.795	1	1723.812	BambaSweet	58	0	0	NaN	NaN
1724.797	1	1725.833	ClickXLbrown4	14	1	1	833.3818	1053.585
1726.799	1	1727.817	SkittlesSour4	50	0	0	NaN	NaN
1729.802	1	1730.82	Twix	15	0	1	NaN	NaN
