onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
946.3572	1	947.3747	SkittlesFruits2	57	0	0	NaN	NaN
949.3438	1	950.3617	WerthersOriginal	44	0	0	NaN	NaN
951.346	1	952.3805	BagaleShtuhim	16	1	1	783.4035	993.408
953.3482	1	954.3661	BisliBbq	42	0	0	NaN	NaN
955.3505	1	956.3685	Smarties	55	0	0	NaN	NaN
958.3538	1	959.3721	Snickers	5	0	1	NaN	NaN
960.3561	1	961.3918	Taami	11	1	1	800.0553	983.7078
964.3439	1	965.3804	KifkefMaklot2	9	1	1	816.7124	1021.225
966.3461	1	967.3831	GumiSnakes3	43	1	0	783.402	993.9966
971.3518	1	972.3698	BambaSweet	58	0	0	NaN	NaN
973.3541	1	974.3729	ChocolateParaMilk3	7	0	1	NaN	NaN
977.3419	1	978.3603	Keifli	4	0	1	NaN	NaN
979.3441	1	980.363	ChocolateParaMarir2	40	0	0	NaN	NaN
982.3474	1	983.3654	KashitSour	41	0	0	NaN	NaN
987.3531	1	988.3892	Egozi	49	1	0	800.048	975.5431
989.3553	1	990.3732	CrunchShokoVanil	22	0	1	NaN	NaN
991.3409	1	992.3589	Twix	15	0	1	NaN	NaN
995.3454	1	996.3631	CrunchBisquitWhite2	19	0	1	NaN	NaN
999.3498	1	1000.368	Popco	20	0	1	NaN	NaN
1003.354	1	1004.39	KinderBuenoWhite2	17	1	1	766.7356	962.4685
1005.34	1	1006.358	ClickBisquit2	6	0	1	NaN	NaN
1007.342	1	1008.36	HappyHippo	10	0	1	NaN	NaN
1009.344	1	1010.362	CrunchBisquitBrown3	3	0	1	NaN	NaN
1011.347	1	1012.364	BisliGrill	47	0	0	NaN	NaN
1017.353	1	1018.389	ClickXLbrown4	14	1	1	783.3784	901.6331
1020.357	1	1021.374	Halva2	53	0	0	NaN	NaN
1022.342	1	1023.361	HispusimShatiah	39	0	0	NaN	NaN
1024.345	1	1025.379	ChocolateParaSucariotKoftzot2	8	1	1	800.047	985.7398
1027.348	1	1028.366	Loacker	21	0	1	NaN	NaN
1029.35	1	1030.368	SkittlesSour4	50	0	0	NaN	NaN
1031.352	1	1032.388	Twist	46	1	0	816.712	965.6915
1033.355	1	1034.39	Mentos	51	1	0	833.3859	1013.54
1036.341	1	1037.359	ClickBalls5	45	0	0	NaN	NaN
1038.344	1	1039.361	KinderBuenoBrown3	18	0	1	NaN	NaN
1040.346	1	1041.363	BisliOnion	56	0	0	NaN	NaN
1042.348	1	1043.366	KinderJoy	12	0	1	NaN	NaN
1044.35	1	1045.387	Tortit	48	1	0	783.3906	918.4091
1050.34	1	1051.376	BabyDoll	54	1	0	800.0512	966.4575
1053.344	1	1054.362	Mekupelet	13	0	1	NaN	NaN
1057.348	1	1058.366	BambaNugat	52	0	0	NaN	NaN
