onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2077.276	1	2078.31	KashitSour	48	1	0	616.7827	886.8335
2080.279	1	2081.314	GumiSnakes3	51	1	0	633.3742	867.4034
2082.265	1	2083.283	KinderBuenoWhite2	5	0	1	NaN	NaN
2084.267	1	2085.285	Cheetos	50	0	0	NaN	NaN
2086.269	1	2087.287	Kitkat	7	0	1	NaN	NaN
2089.273	1	2090.307	BambaNugat	9	1	1	683.399	1065.994
2091.275	1	2092.293	Apropo	12	0	1	NaN	NaN
2095.279	1	2096.297	WerthersOriginal	58	0	0	NaN	NaN
2097.265	1	2098.283	SkittlesFruits2	39	0	0	NaN	NaN
2102.271	1	2103.288	BabyDoll	52	0	0	NaN	NaN
2104.273	1	2105.291	Keifli	55	0	0	NaN	NaN
2108.277	1	2109.313	KinderBuenoBrown3	8	1	1	633.382	893.3871
2110.279	1	2111.314	HispusimShatiah	46	1	0	650.0461	1083.181
2113.266	1	2114.284	ClickXLbrown4	41	0	0	NaN	384.3491
2118.272	1	2119.29	BisliBbq	53	0	0	NaN	NaN
2120.274	1	2121.31	Tapuchips	54	1	0	600.0504	1000.548
2122.276	1	2123.294	BambaSweet	47	0	0	NaN	NaN
2126.281	1	2127.317	Dubonim	43	1	0	550.0558	905.7709
2130.269	1	2131.286	CrunchBisquitWhite2	10	0	1	NaN	NaN
2134.273	1	2135.291	Hit	40	0	0	NaN	NaN
2136.275	1	2137.312	Mekupelet	11	1	1	650.0547	951.2324
2138.278	1	2139.295	Tortit	20	0	1	NaN	NaN
2140.28	1	2141.298	Loacker	4	0	1	NaN	NaN
2142.266	1	2143.283	Bamba	15	0	1	NaN	NaN
2148.272	1	2149.29	Tictac	57	0	0	NaN	NaN
2151.276	1	2152.31	ChocolateParaCookies5	17	1	1	666.7189	1103.1
2153.278	1	2154.313	Taami	16	1	1	616.7112	996.9369
2155.28	1	2156.298	ClickBisquit2	18	0	1	NaN	NaN
2158.267	1	2159.285	Popco	22	0	1	NaN	NaN
2160.269	1	2161.304	KinderJoy	14	1	1	633.3931	925.6158
2162.271	1	2163.289	CrunchBisquitBrown3	6	0	1	NaN	NaN
2164.273	1	2165.291	Bounty	44	0	0	NaN	NaN
2167.277	1	2168.295	BisliGrill	56	0	0	NaN	NaN
2169.279	1	2170.297	HappyHippo	19	0	1	NaN	NaN
2171.264	1	2172.282	KifkefMaklot2	45	0	0	NaN	NaN
2173.267	1	2174.285	Snickers	3	0	1	NaN	NaN
2175.269	1	2176.287	BagaleShtuhim	13	0	1	NaN	NaN
2181.276	1	2182.312	DoritosSourSpicy	49	1	0	566.7455	878.7573
2184.279	1	2185.297	ChocolateParaMilk3	42	0	0	NaN	NaN
2188.267	1	2189.285	CrunchShokoVanil	21	0	1	NaN	NaN
