onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2473.204	1	2474.221	ClickBisquit2	18	0	1	NaN	NaN
2475.206	1	2476.224	SkittlesFruits2	39	0	0	NaN	NaN
2479.194	1	2480.211	HappyHippo	19	0	1	NaN	NaN
2482.197	1	2483.215	ChocolateParaMilk3	42	0	0	NaN	NaN
2484.199	1	2485.217	CrunchBisquitWhite2	10	0	1	NaN	NaN
2487.203	1	2488.238	KinderBuenoBrown3	8	1	1	650.0704	912.044
2491.207	1	2492.225	KifkefMaklot2	45	0	0	NaN	NaN
2495.195	1	2496.213	BagaleShtuhim	13	0	1	NaN	NaN
2497.197	1	2498.232	Taami	16	1	1	666.7207	1093.531
2502.203	1	2503.239	Tapuchips	54	1	0	583.3964	935.975
2504.205	1	2505.223	WerthersOriginal	58	0	0	NaN	NaN
2506.207	1	2507.225	Tortit	20	0	1	NaN	NaN
2512.197	1	2513.215	BisliBbq	53	0	0	NaN	NaN
2514.2	1	2515.235	ChocolateParaCookies5	17	1	1	616.7111	954.9922
2516.202	1	2517.22	Bamba	15	0	1	NaN	NaN
2518.204	1	2519.24	DoritosSourSpicy	49	1	0	600.0573	878.6353
2522.192	1	2523.228	Dubonim	43	1	0	616.7143	1083.108
2526.196	1	2527.214	BisliGrill	56	0	0	NaN	NaN
2529.2	1	2530.218	Snickers	3	0	1	NaN	NaN
2533.204	1	2534.222	CrunchBisquitBrown3	6	0	1	NaN	NaN
2536.191	1	2537.209	CrunchShokoVanil	21	0	1	NaN	NaN
2538.193	1	2539.211	BambaSweet	47	0	0	NaN	NaN
2542.198	1	2543.232	Mekupelet	11	1	1	633.3795	973.0254
2544.2	1	2545.235	KashitSour	48	1	0	566.7105	898.7771
2546.202	1	2547.22	Keifli	55	0	0	NaN	NaN
2550.207	1	2551.224	ClickXLbrown4	41	0	0	NaN	NaN
2552.192	1	2553.21	Apropo	12	0	1	NaN	NaN
2556.197	1	2557.214	Popco	22	0	1	NaN	NaN
2560.201	1	2561.237	KinderJoy	14	1	1	650.0433	913.4797
2563.205	1	2564.222	Bounty	44	0	0	NaN	NaN
2569.195	1	2570.231	GumiSnakes3	51	1	0	583.3843	984.0317
2571.197	1	2572.215	Kitkat	7	0	1	NaN	NaN
2575.201	1	2576.219	Tictac	57	0	0	NaN	NaN
2577.204	1	2578.221	KinderBuenoWhite2	5	0	1	NaN	NaN
2579.206	1	2580.224	BabyDoll	52	0	0	NaN	NaN
2581.191	1	2582.244	HispusimShatiah	46	1	0	600.0531	923.5682
2586.197	1	2587.215	Hit	40	0	0	NaN	NaN
2588.199	1	2589.217	Cheetos	50	0	0	NaN	NaN
2590.201	1	2591.236	BambaNugat	9	1	1	666.7092	1033.162
2593.205	1	2594.223	Loacker	4	0	1	NaN	NaN
