onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.015568	0.9575	3.232525	KinderJoy	Kitkat	14	7	1	b	1	1	722.3
5.015604	0.9575	6.849171	BisliBbq	DoritosSourSpicy	53	49	0	y	2	1	1334.24
8.015601	0.9575	9.365921	Tapuchips	BisliBbq	54	53	1	b	2	1	855.27
13.01614	0.9575	14.43321	GumiSnakes3	Bounty	51	44	1	y	2	0	918.73
18.017	0.9575	19.36745	Taami	Apropo	16	12	1	b	1	1	845.86
25.0182	0.9575	26.58268	Dubonim	BambaSweet	43	47	1	b	2	1	1059.67
29.01886	0.9575	30.63597	Cheetos	Dubonim	50	43	0	y	2	1	1117.99
32.01941	0.9575	33.93658	KifkefMaklot2	Dubonim	45	43	0	y	2	1	1422.46
39.02069	0.9575	40.71638	BisliBbq	Dubonim	53	43	0	y	2	1	1193.17
43.02136	0.9575	44.54962	Bounty	Dubonim	44	43	0	y	2	1	1029.52
46.02183	0.9575	47.78298	KashitSour	KifkefMaklot2	48	45	1	y	2	0	1263.03
50.02254	0.9575	51.86637	BabyDoll	GumiSnakes3	52	51	0	y	2	1	1346.32
54.02333	0.9575	55.40698	Taami	CrunchBisquitWhite2	16	10	1	y	1	0	884.54
59.02415	0.9575	60.47461	Bamba	KinderBuenoBrown3	15	8	0	y	1	1	955.71
63.0164	0.9575	64.73329	ChocolateParaCookies5	ClickBisquit2	17	18	1	y	1	0	1213.47
67.01647	0.9575	68.63326	DoritosSourSpicy	KifkefMaklot2	49	45	1	y	2	0	1110.39
70.01658	0.9575	72.01663	CrunchBisquitWhite2	BambaNugat	10	9	0	x	1	NaN	NaN
80.01671	0.9575	81.65015	HispusimShatiah	BambaSweet	46	47	1	b	2	1	1127.16
84.01669	0.9575	85.35034	CrunchBisquitWhite2	KinderBuenoBrown3	10	8	0	y	1	1	833.17
87.01682	0.9575	88.38357	ChocolateParaCookies5	CrunchBisquitWhite2	17	10	1	y	1	0	865.05
90.01682	0.9575	91.40029	BisliGrill	CrunchBisquitBrown3	56	6	0	y	4	1	885.04
94.01682	0.9575	95.21698	Apropo	KinderBuenoBrown3	12	8	0	y	1	1	700.04
100.0169	0.9575	101.3985	Keifli	KinderBuenoWhite2	55	5	0	y	4	1	873.96
103.0169	0.9575	104.3506	Mekupelet	BagaleShtuhim	11	13	1	b	1	1	837.94
106.0171	0.9575	107.434	ChocolateParaCookies5	Bamba	17	15	1	b	1	1	909.8
110.0171	0.9575	111.2339	Taami	ClickBisquit2	16	18	1	b	1	1	710.75
113.0171	0.9575	115.0174	BabyDoll	DoritosSourSpicy	52	49	0	x	2	NaN	NaN
116.0175	0.9575	117.3679	Taami	Kitkat	16	7	1	y	1	0	857.37
130.0204	0.9575	131.3037	Mekupelet	Kitkat	11	7	1	y	1	0	784.44
140.0216	0.9575	141.4721	HispusimShatiah	KifkefMaklot2	46	45	1	y	2	0	955.25
146.0226	0.9575	147.6898	BabyDoll	HispusimShatiah	52	46	0	y	2	1	1165.23
150.0234	0.9575	151.5013	BambaNugat	BagaleShtuhim	9	13	1	b	1	1	979.49
156.0244	0.9575	157.4914	BabyDoll	Dubonim	52	43	0	y	2	1	972.47
160.0178	0.9575	162.0181	BisliBbq	KashitSour	53	48	0	x	2	NaN	NaN
166.0179	0.9575	167.4846	BambaSweet	DoritosSourSpicy	47	49	0	b	2	0	964.01
178.018	0.9575	179.2286	ClickBisquit2	BambaNugat	18	9	0	y	1	1	706.91
181.018	0.9575	182.2125	KinderBuenoBrown3	ClickBisquit2	8	18	1	y	1	0	690.87
188.0182	0.9575	189.5805	Bamba	Mekupelet	15	11	0	b	1	0	1056.68
