onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2162.587	1	2163.605	CrunchBisquitBrown3	49	0	0	NaN	NaN
2164.573	1	2165.59	KinderBuenoBrown3	16	0	1	NaN	NaN
2168.577	1	2169.595	BabyDoll	41	0	0	NaN	NaN
2171.58	1	2172.617	CrunchBisquitWhite2	15	1	1	716.7406	934.7928
2173.583	1	2174.601	Shugi	58	0	0	NaN	NaN
2176.586	1	2177.604	DoritosSourSpicy	51	0	0	NaN	NaN
2180.574	1	2181.61	HappyHippo	52	1	0	783.4088	901.3531
2184.578	1	2185.596	Bounty	20	0	1	NaN	NaN
2186.581	1	2187.617	PesekZman	12	1	1	733.3869	862.6079
2191.586	1	2192.604	Egozi	42	0	0	NaN	NaN
2193.572	1	2194.609	ChocolateParaSucariotKoftzot2	13	1	1	750.0477	943.4211
2195.574	1	2196.592	WerthersOriginal	46	0	0	NaN	NaN
2201.581	1	2202.599	BambaNugat	22	0	1	NaN	NaN
2203.583	1	2204.604	BisliBbq	8	0	1	NaN	NaN
2205.585	1	2206.622	Mentos	50	1	0	800.0563	1058.029
2207.57	1	2208.589	Tapuchips	43	0	0	NaN	NaN
2211.575	1	2212.593	KifkefMaklot2	54	0	0	NaN	NaN
2215.58	1	2216.598	GumiSnakes3	48	0	0	NaN	NaN
2218.583	1	2219.601	SkittlesSour4	40	0	0	NaN	NaN
2222.571	1	2223.589	Hit	3	0	1	NaN	NaN
2225.574	1	2226.592	Smarties	56	0	0	NaN	NaN
2227.576	1	2228.594	BisliPizza3	4	0	1	NaN	NaN
2231.581	1	2232.599	ClickBalls5	9	0	1	NaN	NaN
2233.583	1	2234.603	BisliGrill	14	0	1	NaN	NaN
2235.585	1	2236.622	KashitSour	47	1	0	750.047	841.7375
2239.573	1	2240.608	ClickBlackWhite3	18	1	1	766.7302	973.8904
2241.576	1	2242.596	ClickBisquit2	11	0	1	NaN	NaN
2245.58	1	2246.598	Cheetos	55	0	0	NaN	NaN
2249.585	1	2250.621	ChocolateParaMilk3	44	1	0	766.7223	826.6248
2252.571	1	2253.608	BambaSweet	53	1	0	783.3869	968.1737
2258.578	1	2259.613	BisliOnion	7	1	1	783.3865	617.2068
2260.58	1	2261.598	KinderJoy	57	0	0	NaN	NaN
2264.585	1	2265.602	Kitkat	5	0	1	NaN	NaN
2266.587	1	2267.605	HispusimShatiah	39	0	0	NaN	NaN
2268.573	1	2269.609	ClickXLbrown4	10	1	1	800.0603	798.6404
2270.575	1	2271.628	Tortit	45	1	0	800.0518	908.4889
2275.58	1	2276.598	Bamba	6	0	1	NaN	NaN
2277.583	1	2278.6	Mekupelet	19	0	1	NaN	NaN
2279.585	1	2280.605	Twist	21	0	1	NaN	NaN
2282.571	1	2283.592	Twix	17	0	1	NaN	NaN
