onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
126.0177	1	127.0359	BisliGrill	8	0	1	NaN	NaN
129.0211	1	130.0391	KinderBuenoWhite2	5	0	1	NaN	NaN
131.0234	1	132.0414	HispusimShatiah	56	0	0	NaN	NaN
133.0085	1	134.0439	WerthersOriginal	13	1	1	716.7291	992.5291
135.0111	1	136.0475	Apropo	10	1	1	733.3889	990.0039
138.0144	1	139.0321	Tapuchips	51	0	0	NaN	NaN
140.0168	1	141.035	BambaSweet	43	0	0	NaN	NaN
144.0213	1	145.0392	SkittlesFruits2	21	0	1	NaN	NaN
146.0235	1	147.0416	GumiWine2	58	0	0	NaN	NaN
151.0123	1	152.0305	DoritosGrill	16	0	1	NaN	NaN
153.0147	1	154.033	Hit	46	0	0	NaN	NaN
157.0191	1	158.0375	Halva2	42	0	0	NaN	NaN
159.0214	1	160.0398	Shugi	54	0	0	NaN	NaN
162.0247	1	163.0427	BisliBbq	11	0	1	NaN	NaN
167.0136	1	168.0501	Bamba	7	1	1	750.0556	1051.478
169.0158	1	170.0349	PesekZman	20	0	1	NaN	NaN
171.0181	1	172.0361	CrunchShokoVanil	49	0	0	NaN	NaN
175.0226	1	176.0406	KinderJoy	40	0	0	NaN	NaN
179.0104	1	180.0283	BisliPizza3	14	0	1	NaN	NaN
183.0149	1	184.0331	Kitkat	9	0	1	NaN	NaN
185.0171	1	186.0531	SkittlesSour4	15	1	1	700.0527	936.3256
187.0194	1	188.0377	Loacker	6	0	1	NaN	NaN
189.0215	1	190.0562	BambaNugat	44	1	0	716.725	969.5657
191.0239	1	192.0417	ClickBalls5	41	0	0	NaN	NaN
197.0139	1	198.032	KashitSour	39	0	0	NaN	NaN
200.0173	1	201.0539	ClickXLwhite4	45	1	0	733.3893	1024.489
202.0195	1	203.0376	BabyDoll	57	0	0	NaN	NaN
204.0217	1	205.0398	Twix	22	0	1	NaN	NaN
207.0251	1	208.0595	Taami	52	1	0	683.3754	966.9086
209.0107	1	210.0461	Bounty	53	1	0	700.051	956.4137
211.0129	1	212.0497	Egozi	47	1	0	716.7149	966.8131
213.0151	1	214.0333	CrunchBisquitWhite2	19	0	1	NaN	NaN
216.0184	1	217.0535	HappyHippo	12	1	1	716.7265	1036.418
218.0207	1	219.0401	Mekupelet	17	0	1	NaN	NaN
220.023	1	221.0577	Smarties	50	1	0	733.3813	969.5118
222.0252	1	223.043	Twist	55	0	0	NaN	NaN
224.0107	1	225.0287	Cheetos	4	0	1	NaN	NaN
230.0175	1	231.0356	ChocolateParaCookies5	3	0	1	NaN	NaN
233.0209	1	234.0554	BisliOnion	18	1	1	666.7259	947.275
237.0253	1	238.0432	Tortit	48	0	0	NaN	NaN
