onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.020948	0.9575	3.323221	DoritosSourSpicy	CrunchBisquitWhite2	17	7	1	y	1	0	805.57
9.005609	0.9575	10.25593	Snickers	KifkefMaklot2	11	15	1	b	1	1	744.92
22.00783	0.9575	23.49154	Twix	KifkefMaklot2	16	15	1	b	1	1	984.69
26.00857	0.9575	27.42256	BambaSweet	GumiSnakes3	48	52	1	b	2	1	904.95
31.00945	0.9575	32.67257	Keifli	BambaSweet	45	48	0	b	2	0	1153.08
34.00999	0.9575	35.48939	BambaSweet	BisliGrill	48	47	1	y	2	0	970.58
39.0108	0.9575	40.31117	CrunchBisquitWhite2	ChocolateParaMarir2	7	14	0	b	1	0	791.71
43.01152	0.9575	44.57858	ChocolateParaCookies5	CrunchBisquitWhite2	8	7	1	b	1	1	1065.99
52.01312	0.9575	53.39689	Halva2	GumiSnakes3	46	52	1	y	2	0	881.4
57.01398	0.9575	58.38106	KifkefMaklot2	ClickBlackWhite3	15	9	0	y	1	1	868.54
61.01474	0.9575	62.64849	Shugi	BambaSweet	50	48	0	b	2	0	1128.79
68.0159	0.9575	69.30646	ChocolateParaCookies5	KifkefMaklot2	8	15	1	b	1	1	786.62
72.01667	0.9575	73.33993	ClickBlackWhite3	CrunchBisquitWhite2	9	7	1	y	1	0	824.87
78.0177	0.9575	79.32329	Tictac	ClickBalls5	55	5	0	y	4	1	812.83
83.01859	0.9575	84.77337	DoritosGrill	HispusimShatiah	51	44	1	y	2	0	1254.93
87.01922	0.9575	88.40675	Snickers	Kitkat	11	12	1	b	1	1	891.32
90.01974	0.9575	91.67024	DoritosGrill	GumiSnakes3	51	52	1	y	2	0	1151.79
93.02033	0.9575	94.73733	Hit	BisliGrill	49	47	1	b	2	1	1218.2
97.00679	0.9575	98.84027	HispusimShatiah	BisliPizza3	44	43	0	y	2	1	1321.73
110.0069	0.9575	111.4738	ClickBisquit2	Twix	10	16	0	y	1	1	960.65
114.0073	0.9575	115.5577	Halva2	HispusimShatiah	46	44	1	y	2	0	1050.21
117.0078	0.9575	118.6583	BisliGrill	GumiWine2	47	54	0	b	2	0	1143.74
122.0087	0.9575	123.6591	Kitkat	ChocolateParaMarir2	12	14	0	y	1	1	1150.9
125.0093	0.9575	126.4906	ClickBisquit2	ChocolateParaMarir2	10	14	0	y	1	1	970.24
129.01	0.9575	130.7104	Hit	Shugi	49	50	1	y	2	0	1193.55
135.011	0.9575	136.6281	ClickBisquit2	ClickBlackWhite3	10	9	0	b	1	0	1117.52
138.0115	0.9575	139.5785	Hit	GumiSnakes3	49	52	1	b	2	1	1063.05
142.0123	0.9575	143.4575	Cheetos	ClickBalls5	56	5	0	y	4	1	940.28
147.013	0.9575	148.4968	BisliPizza3	Shugi	43	50	1	y	2	0	983.48
151.0138	0.9575	152.4743	Kitkat	Twix	12	16	0	y	1	1	958.77
163.0159	0.9575	164.683	BisliGrill	BisliPizza3	47	43	0	y	2	1	1166.63
169.0169	0.9575	170.4912	GumiSnakes3	GumiWine2	52	54	0	b	2	0	979.63
172.0173	0.9575	173.7679	CrunchShokoVanil	ChocolateParaMarir2	13	14	0	b	1	0	1251.2
176.0181	0.9575	177.308	KifkefMaklot2	ChocolateParaMarir2	15	14	0	y	1	1	791.43
179.0186	0.9575	180.2915	ChocolateParaCookies5	CrunchShokoVanil	8	13	1	b	1	1	779.93
182.0189	0.9575	183.4748	GumiWine2	Shugi	54	50	1	y	2	0	959.66
185.0197	0.9575	186.5415	Kitkat	ClickBlackWhite3	12	9	0	y	1	1	1022.85
188.0202	0.9575	189.5915	Keifli	DoritosGrill	45	51	0	b	2	0	1072.34
