onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.017833	0.9575	3.685885	Shugi	Halva2	50	46	0	b	2	0	1162.77
6.017963	0.9575	7.434732	Snickers	Mars	11	18	1	y	1	0	916.66
9.018332	0.9575	10.43538	ClickBlackWhite3	KifkefMaklot2	9	15	1	b	1	1	925.26
14.01918	0.9575	15.33485	DoritosSourSpicy	ClickBisquit2	17	10	1	y	1	0	810.43
17.01965	0.9575	18.27006	Tictac	ClickBalls5	55	5	0	y	4	1	748.96
20.02019	0.9575	21.37063	ClickBlackWhite3	CrunchBisquitWhite2	9	7	1	y	1	0	852.41
34.02268	0.9575	35.18976	KifkefMaklot2	ChocolateParaCookies5	15	8	0	y	1	1	674.9
38.02334	0.9575	39.70709	BambaSweet	HispusimShatiah	48	44	1	y	2	0	1186.29
42.02412	0.9575	43.54114	BisliGrill	DoritosGrill	47	51	0	y	2	1	1024.5
45.02456	0.9575	46.52498	BambaSweet	GumiSnakes3	48	52	1	b	2	1	1007.04
48.01865	0.9575	49.32555	Halva2	BisliGrill	46	47	1	y	2	0	801.96
53.0186	0.9575	54.42632	HispusimShatiah	DoritosGrill	44	51	0	b	2	0	910.99
56.01877	0.9575	57.23545	ClickBisquit2	ChocolateParaCookies5	10	8	0	y	1	1	711.84
66.01892	0.9575	67.38561	WerthersOriginal	BisliPizza3	53	43	0	y	2	1	869.66
72.01896	0.9575	73.25238	CrunchShokoVanil	Snickers	13	11	0	y	1	1	730.65
75.01901	0.9575	76.4357	ClickBalls5	Cheetos	5	56	1	b	4	1	914.57
79.01907	0.9575	80.36918	Hit	GumiSnakes3	49	52	1	b	2	1	850.52
84.01909	0.9575	85.53594	BisliGrill	BisliPizza3	47	43	0	y	2	1	1015.51
91.01922	0.9575	92.50261	BisliPizza3	GumiSnakes3	43	52	1	b	2	1	988.34
96.01919	0.9575	97.36936	ChocolateParaMarir2	KifkefMaklot2	14	15	1	b	1	1	849.4
99.01926	0.9575	100.3861	Mars	DoritosSourSpicy	18	17	0	b	1	0	869.33
105.0193	0.9575	106.2859	BisliGrill	GumiWine2	47	54	0	b	2	0	778.26
109.0194	0.9575	110.3862	Kitkat	DoritosSourSpicy	12	17	0	b	1	0	873.18
121.0212	0.9575	122.455	KifkefMaklot2	Twix	15	16	0	y	1	1	943.36
124.0219	0.9575	125.4388	GumiSnakes3	Halva2	52	46	0	y	2	1	916.74
127.0223	0.9575	128.406	WerthersOriginal	GumiWine2	53	54	0	b	2	0	893.3
131.023	0.9575	132.5199	BisliGrill	BambaSweet	47	48	0	b	2	0	997.56
137.024	0.9575	138.441	Kitkat	Snickers	12	11	0	y	1	1	918.52
140.0198	0.9575	141.6533	DoritosGrill	Keifli	51	45	1	y	2	0	1128.82
149.0199	0.9575	150.2932	ChocolateParaMarir2	ClickBisquit2	14	10	1	b	1	1	774.69
153.0201	0.9575	154.8772	DoritosGrill	Shugi	51	50	1	y	2	0	1362.53
157.0201	0.9575	158.5703	Kitkat	ChocolateParaMarir2	12	14	0	b	1	0	1052.46
160.0202	0.9575	161.4951	Halva2	WerthersOriginal	46	53	1	y	2	0	972.39
163.0201	0.9575	164.3869	Twix	CrunchBisquitWhite2	16	7	1	b	1	1	867.47
173.0203	0.9575	174.6205	Snickers	ClickBisquit2	11	10	1	y	1	0	1104.32
177.0203	0.9575	178.398	ClickBlackWhite3	ClickBisquit2	9	10	1	y	1	0	873.24
185.0205	0.9575	186.5707	GumiWine2	HispusimShatiah	54	44	1	y	2	0	1052.1
188.0205	0.9575	189.3872	CrunchShokoVanil	ChocolateParaMarir2	13	14	0	y	1	1	863.16
