onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.031144	0.9575	3.542981	Snickers	CrunchBisquitWhite2	11	7	1	y	1	0	1010.09
9.031226	0.9575	11.03147	Hit	BisliGrill	49	47	1	x	2	NaN	NaN
22.03138	0.9575	23.3649	Keifli	GumiWine2	45	54	0	b	2	0	835.87
26.03144	0.9575	27.24614	CrunchBisquitBrown3	Tictac	6	55	1	b	4	1	712.81
31.0315	0.9575	32.33169	CrunchShokoVanil	DoritosSourSpicy	13	17	0	b	1	0	809.76
34.0315	0.9575	35.41503	Shugi	BambaSweet	50	48	0	b	2	0	885.74
39.03165	0.9575	40.23176	Mars	ChocolateParaCookies5	18	8	0	y	1	1	707.61
43.03204	0.9575	44.23232	KifkefMaklot2	Snickers	15	11	0	y	1	1	707.2
52.03183	0.9575	53.23392	CrunchShokoVanil	ChocolateParaCookies5	13	8	0	y	1	1	703.42
57.03186	0.9575	58.54868	BisliPizza3	Shugi	43	50	1	y	2	0	1016.38
61.03193	0.9575	62.43557	Keifli	BambaSweet	45	48	0	b	2	0	911.33
68.03208	0.9575	69.22007	CrunchBisquitWhite2	DoritosSourSpicy	7	17	0	b	1	0	692.16
72.03214	0.9575	73.33753	GumiSnakes3	GumiWine2	52	54	0	b	2	0	806.12
78.03226	0.9575	79.44901	Twix	ClickBisquit2	16	10	1	y	1	0	918.99
83.0323	0.9575	84.2657	Twix	CrunchShokoVanil	16	13	1	b	1	1	737.96
87.03228	0.9575	88.43244	GumiSnakes3	DoritosGrill	52	51	0	b	2	0	898.97
90.03245	0.9575	91.29918	BisliPizza3	Keifli	43	45	1	b	2	1	772.81
93.03238	0.9575	94.53249	DoritosGrill	WerthersOriginal	51	53	1	y	2	0	1000.87
97.0325	0.9575	98.54924	Keifli	Hit	45	49	0	y	2	1	1020.76
110.0326	0.9575	111.4941	Kitkat	Twix	12	16	0	y	1	1	964.66
114.0327	0.9575	115.4995	Hit	Shugi	49	50	1	y	2	0	977.57
117.0328	0.9575	118.5329	WerthersOriginal	Hit	53	49	0	b	2	0	1004.46
122.0328	0.9575	123.433	Mars	ClickBlackWhite3	18	9	0	y	1	1	905.5
125.0328	0.9575	126.4134	Halva2	HispusimShatiah	46	44	1	y	2	0	881.43
129.0328	0.9575	130.4497	Halva2	Keifli	46	45	1	y	2	0	922.42
135.033	0.9575	136.2831	Shugi	GumiWine2	50	54	0	b	2	0	751.22
138.033	0.9575	139.3331	CrunchBisquitWhite2	ChocolateParaMarir2	7	14	0	b	1	0	807.28
142.0331	0.9575	143.3	ClickBlackWhite3	Kitkat	9	12	1	b	1	1	779.18
147.0333	0.9575	148.3005	ChocolateParaCookies5	CrunchBisquitWhite2	8	7	1	b	1	1	781.01
151.0329	0.9575	152.3011	Twix	Mars	16	18	1	b	1	1	773.32
163.0333	0.9575	164.5033	WerthersOriginal	BambaSweet	53	48	0	b	2	0	971.96
169.0334	0.9575	170.3336	Hit	HispusimShatiah	49	44	1	b	2	1	802.93
172.0212	0.9575	173.4169	BisliPizza3	HispusimShatiah	43	44	1	b	2	1	885.02
176.0219	0.9575	177.367	Kitkat	ChocolateParaCookies5	12	8	0	y	1	1	838.34
179.0224	0.9575	180.5504	KifkefMaklot2	DoritosSourSpicy	15	17	0	b	1	0	1018.89
182.0229	0.9575	183.49	CrunchBisquitBrown3	Cheetos	6	56	1	b	4	1	962.33
185.0235	0.9575	186.3905	ClickBlackWhite3	CrunchShokoVanil	9	13	1	b	1	1	860.77
188.024	0.9575	189.3411	ChocolateParaMarir2	Mars	14	18	1	b	1	1	809.27
