onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.018156	0.91899	3.701659	WerthersOriginal	HappyHippo	51	52	1	y	2	0	1185.56
5.018284	0.91899	6.585085	HappyHippo	ClickBisquit2	52	48	0	b	2	0	1060.43
8.018014	0.91899	10.01843	PesekZman	KinderJoy	18	16	0	x	1	NaN	NaN
13.0184	0.91899	14.53531	Bounty	BisliOnion	17	15	1	b	1	1	1010.3
18.01843	0.91899	19.23536	BambaNugat	Halva2	6	56	1	y	4	0	718.28
25.01845	0.91899	26.26885	GumiWine2	Tortit	9	12	1	y	1	0	748.27
29.01853	0.91899	30.76875	Egozi	PesekZman	14	18	1	b	1	1	1247.18
32.01886	0.91899	33.33561	KinderBuenoWhite2	KinderBuenoBrown3	53	49	0	y	2	1	825.86
39.02005	0.91899	40.25389	Snickers	KinderBuenoBrown3	44	49	0	y	2	1	741.67
43.02075	0.91899	44.92136	KinderBuenoWhite2	HispusimShatiah	53	54	0	y	2	1	1407.97
46.02196	0.91899	48.02186	ChocolateParaCookies5	Bounty	13	17	0	x	1	NaN	NaN
50.02225	0.91899	51.15567	KinderBuenoBrown3	BabyDoll	49	47	1	b	2	1	642.46
54.02253	0.91899	55.8064	Snickers	ClickBisquit2	44	48	0	y	2	1	1291.19
59.02357	0.91899	60.12402	ClickBisquit2	BabyDoll	48	47	1	b	2	1	604.15
63.02426	0.91899	64.2914	BisliOnion	Egozi	15	14	0	y	1	1	774.45
67.01912	0.91899	68.34208	Twix	Bounty	7	17	0	y	1	1	817.6
70.01908	0.91899	71.60936	Tapuchips	ClickXLwhite4	8	10	1	b	1	1	1091.63
80.01932	0.91899	81.0776	Tictac	Snickers	46	44	1	y	2	0	559.39
84.01933	0.91899	85.32837	Shugi	WerthersOriginal	50	51	0	b	2	0	810.38
87.01932	0.91899	88.43626	Snickers	HispusimShatiah	44	54	0	b	2	0	916.4
90.01936	0.91899	91.30293	Tapuchips	Tortit	8	12	1	y	1	0	784.35
94.01949	0.91899	95.90294	HispusimShatiah	BabyDoll	54	47	1	b	2	1	1387.22
100.0195	0.91899	102.0196	ClickBisquit2	Shugi	48	50	1	x	2	NaN	NaN
103.0196	0.91899	104.2198	KinderBuenoWhite2	ClickBisquit2	53	48	0	y	2	1	705.15
106.0196	0.91899	107.2155	PesekZman	GumiWine2	18	9	0	b	1	0	693.09
110.0197	0.91899	111.3865	ChocolateParaSucariotKoftzot2	Halva2	5	56	1	y	4	0	872.01
113.0197	0.91899	114.2199	Tortit	KinderJoy	12	16	0	b	1	0	705.06
116.0198	0.91899	117.17	WerthersOriginal	Snickers	51	44	1	y	2	0	644.91
130.02	0.91899	131.4867	Egozi	Twix	14	7	1	b	1	1	975.76
140.021	0.91899	141.2879	Twix	GumiWine2	7	9	0	b	1	0	777.71
146.0239	0.91899	147.489	Bounty	Tortit	17	12	1	b	1	1	964.81
150.0242	0.91899	151.4065	ChocolateParaCookies5	Egozi	13	14	0	y	1	1	887.46
156.0238	0.91899	157.3408	Tictac	BabyDoll	46	47	1	b	2	1	825.87
160.0245	0.91899	161.625	Tapuchips	BisliOnion	8	15	1	b	1	1	1104.22
166.0255	0.91899	167.1205	Apropo	PesekZman	11	18	1	y	1	0	596.24
178.0205	0.91899	179.4112	Shugi	HispusimShatiah	50	54	0	b	2	0	892.17
181.0205	0.91899	182.254	ClickXLwhite4	Egozi	10	14	0	y	1	1	734.23
188.0207	0.91899	189.2875	KinderBuenoWhite2	WerthersOriginal	53	51	0	b	2	0	769.03
