onset	duration	fixation_onset	item_name	item_rank	is_one
4.032786	2	2.038229	Snickers.	20	1
13.021962	2	11.033081	BambaSweet.	50	0
22.021973	2	20.021848	HispusimShatiah.	47	0
31.022178	2	29.021956	HappyHippo.	18	1
40.022343	2	38.022198	ChocolateParaCookies5.	14	1
49.023191	2	47.022683	Bounty.	10	1
58.024767	2	56.024235	Mekupelet.	39	1
67.026286	2	65.025853	BisliPizza3.	40	0
76.027802	2	74.02743	CrunchShokoVanil.	52	1
85.029398	2	83.028966	KinderJoy.	46	1
94.031005	2	92.030538	BisliGrill.	22	0
103.032653	2	101.032133	ChocolateParaMilk3.	56	1
112.023289	2	110.033573	BambaNugat.	55	0
121.023391	2	119.023229	Popco.	12	0
130.023437	2	128.023272	KinderBuenoWhite2.	7	1
139.023553	2	137.023466	Shugi.	43	1
148.023693	2	146.023459	GumiWine2.	53	0
157.025165	2	155.024769	ClickXLwhite4.	11	1
166.026748	2	164.02625	BisliBbq.	19	0
175.028368	2	173.027863	Taami.	54	1
184.029848	2	182.029364	Apropo.	6	0
193.031431	2	191.030973	GumiSnakes3.	49	0
202.032984	2	200.032563	DoritosGrill.	17	0
211.024375	2	209.02424	KinderBuenoBrown3.	3	1
220.024543	2	218.024373	KashitSour.	42	0
229.024638	2	227.02446	Twist.	48	1
238.024822	2	236.024593	Cheetos.	21	0
247.024814	2	245.024705	Kitkat.	8	1
256.025793	2	254.025114	BabyDoll.	58	0
265.027205	2	263.026665	CrunchBisquitBrown3.	16	1
274.028703	2	272.028186	DoritosSourSpicy.	15	0
283.030429	2	281.029794	Tictac.	41	0
292.03197	2	290.031383	Smarties.	45	0
301.033329	2	299.032861	CrunchBisquitWhite2.	9	1
310.025651	2	308.025322	Hit.	13	0
319.025646	2	317.025519	ChocolateParaMarir2.	51	1
328.025707	2	326.025535	Loacker.	5	0
337.025945	2	335.025703	SkittlesSour4.	44	0
346.025881	2	344.025842	KifkefMaklot2.	57	0
355.026011	2	353.025846	WerthersOriginal.	4	0
