onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.013862	0.91899	3.430768	BisliPizza3	Shugi	47	49	0	b	2	0	911.94
6.013922	0.91899	7.294518	ClickXLwhite4	Mekupelet	11	15	1	b	1	1	769.88
9.014067	0.91899	10.28084	BambaSweet	Hit	53	51	0	b	2	0	758.73
14.01412	0.91899	15.51428	Kitkat	ChocolateParaMilk3	7	14	0	b	1	0	989.68
17.01407	0.91899	18.48096	ClickXLwhite4	ClickBalls5	11	18	1	b	1	1	962.72
20.01414	0.91899	21.69774	BisliOnion	Hit	52	51	0	b	2	0	1179.66
34.01563	0.91899	35.51609	ClickXLwhite4	KinderBuenoBrown3	11	10	1	b	1	1	993.17
38.01775	0.91899	39.58344	Hit	BisliGrill	51	50	1	b	2	1	1066.04
42.01723	0.91899	43.5507	ClickBalls5	Snickers	18	17	0	y	1	1	1031.57
45.01749	0.91899	46.21472	ChocolateParaMilk3	Mekupelet	14	15	1	b	1	1	692.31
48.01802	0.91899	49.64815	Tictac	BisliOnion	54	52	1	y	2	0	1123.78
53.01897	0.91899	54.41942	ClickXLwhite4	Cheetos	11	12	1	b	1	1	900.83
56.01946	0.91899	57.63659	BisliGrill	SkittlesFruits2	50	48	0	b	2	0	1115.33
66.02119	0.91899	67.44829	Tortit	CrunchBisquitWhite2	55	6	0	y	4	1	924.6
72.02218	0.91899	73.28172	Kitkat	ChocolateParaCookies5	7	8	0	y	1	1	764.62
75.02279	0.91899	76.35654	BisliGrill	Tictac	50	54	0	b	2	0	837.02
79.02351	0.91899	80.1985	KinderBuenoBrown3	ChocolateParaCookies5	10	8	0	y	1	1	680.29
84.02429	0.91899	86.01514	ChocolateParaMilk3	ChocolateParaMarir2	14	13	1	x	1	NaN	NaN
91.01506	0.91899	92.62606	SkittlesFruits2	BambaSweet	48	53	1	y	2	0	1103.73
96.01514	0.91899	97.26544	ClickXLbrown4	ClickBalls5	16	18	1	b	1	1	744.66
99.01515	0.91899	100.5775	Cheetos	Snickers	12	17	0	y	1	1	1054.64
105.0153	0.91899	106.3285	ClickBalls5	ChocolateParaMilk3	18	14	0	y	1	1	806.49
109.0153	0.91899	110.349	DoritosNatural	Popco	46	44	1	b	2	1	831.47
121.0154	0.91899	122.2323	DoritosNatural	BisliOnion	46	52	1	b	2	1	710.39
124.0155	0.91899	125.6491	Mentos	Hit	45	51	0	y	2	1	1125.36
127.0155	0.91899	128.2657	BisliOnion	SkittlesFruits2	52	48	0	b	2	0	756.28
131.0158	0.91899	132.3829	Tictac	Mentos	54	45	1	b	2	1	863.01
137.0168	0.91899	138.3173	Dubonim	BisliGrill	43	50	1	b	2	1	806.97
140.0174	0.91899	141.3512	BisliOnion	Dubonim	52	43	0	b	2	0	833.39
149.019	0.91899	150.4028	Kitkat	Snickers	7	17	0	b	1	0	889.85
153.0197	0.91899	154.2701	Bounty	Mekupelet	9	15	1	b	1	1	746.11
157.0203	0.91899	158.3706	Hit	Popco	51	44	1	y	2	0	856.46
160.0209	0.91899	161.2212	DoritosNatural	BisliGrill	46	50	1	b	2	1	705.92
163.0214	0.91899	164.5051	Popco	Shugi	44	49	0	b	2	0	991.43
173.0231	0.91899	174.2162	CrunchBisquitWhite2	SkittlesSour4	6	56	1	b	4	1	697.74
177.0238	0.91899	178.6076	ClickXLwhite4	ChocolateParaMarir2	11	13	1	b	1	1	1089.95
185.0163	0.91899	186.5164	Kitkat	ClickXLbrown4	7	16	0	b	1	0	999.49
188.0163	0.91899	189.5762	KinderBuenoBrown3	ChocolateParaMilk3	10	14	0	b	1	0	1054.47
