onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.023275	0.91899	4.023698	SkittlesFruits2	Mentos	48	45	1	x	2	NaN	NaN
6.023932	0.91899	7.349948	DoritosNatural	BambaSweet	46	53	1	b	2	1	822.79
13.02513	0.91899	14.59222	BisliPizza3	SkittlesFruits2	47	48	0	b	2	0	1067.57
16.0257	0.91899	17.35005	Mekupelet	Snickers	15	17	0	b	1	0	829.01
21.02656	0.91899	22.41039	Shugi	BisliGrill	49	50	1	y	2	0	883.14
31.0167	0.91899	32.20032	ClickBalls5	ChocolateParaCookies5	18	8	0	y	1	1	674.01
34.01677	0.91899	35.36697	Mentos	Dubonim	45	43	0	y	2	1	839.95
37.01674	0.91899	38.3799	BambaSweet	Shugi	53	49	0	b	2	0	853.98
46.01694	0.91899	47.31698	Bounty	ChocolateParaMarir2	9	13	1	y	1	0	801.77
49.01687	0.91899	50.68378	Snickers	ChocolateParaMarir2	17	13	1	b	1	1	1157.83
59.01704	0.91899	60.55069	Kitkat	ClickXLwhite4	7	11	0	y	1	1	1028.66
64.01754	0.91899	65.41793	ClickXLbrown4	Mekupelet	16	15	1	b	1	1	901.17
69.01832	0.91899	70.43529	ChocolateParaMilk3	Cheetos	14	12	1	b	1	1	915.42
77.01968	0.91899	78.55353	ClickXLbrown4	ChocolateParaMarir2	16	13	1	b	1	1	1033.02
84.02083	0.91899	85.60475	BisliPizza3	Tictac	47	54	0	b	2	0	1083.88
88.02159	0.91899	89.33869	Dubonim	BisliPizza3	43	47	1	b	2	1	821.11
91.02205	0.91899	92.36771	KinderBuenoBrown3	ClickXLbrown4	10	16	0	y	1	1	841.66
96.02305	0.91899	97.38997	KinderBuenoWhite2	Tortit	5	55	1	b	4	1	864.66
99.02346	0.91899	100.6407	Shugi	BisliOnion	49	52	1	y	2	0	1114.25
107.0248	0.91899	108.4919	Mentos	DoritosNatural	45	46	0	y	2	1	968.89
113.0259	0.91899	114.693	BisliPizza3	DoritosNatural	47	46	0	y	2	1	1166.83
118.0268	0.91899	119.3515	Dubonim	BambaSweet	43	53	1	b	2	1	832.91
123.0179	0.91899	124.2682	Mekupelet	ChocolateParaCookies5	15	8	0	y	1	1	745.78
126.0179	0.91899	127.6119	Bounty	KinderBuenoBrown3	9	10	1	b	1	1	1085.8
140.0182	0.91899	141.4516	Bounty	ClickBalls5	9	18	1	b	1	1	932.55
143.0181	0.91899	144.7683	Hit	BisliPizza3	51	47	1	y	2	0	1248.65
147.0182	0.91899	148.4018	Bounty	Kitkat	9	7	1	y	1	0	875.48
151.0183	0.91899	152.5184	Popco	Tictac	44	54	0	b	2	0	998.43
154.0182	0.91899	155.3835	Popco	SkittlesFruits2	44	48	0	b	2	0	857.48
157.0184	0.91899	158.7519	Dubonim	Popco	43	44	1	y	2	0	1231.34
163.0184	0.91899	164.3187	Cheetos	ChocolateParaCookies5	12	8	0	y	1	1	800.35
169.0191	0.91899	170.5194	KinderBuenoBrown3	Snickers	10	17	0	b	1	0	1006.64
172.0195	0.91899	173.5199	Mentos	Shugi	45	49	0	b	2	0	998.2
175.02	0.91899	176.4705	Bounty	Cheetos	9	12	1	b	1	1	950.68
179.0206	0.91899	180.4546	ClickXLbrown4	Cheetos	16	12	1	b	1	1	933.06
182.0219	0.91899	183.3217	ChocolateParaMarir2	ChocolateParaCookies5	13	8	0	y	1	1	796.85
185.0218	0.91899	186.4187	SkittlesSour4	KinderBuenoWhite2	56	5	0	y	4	1	893.99
188.0223	0.91899	189.5559	BambaSweet	Tictac	53	54	0	b	2	0	1031.44
