onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.017909	0.91899	3.716825	ChocolateParaMilk3	ClickBalls5	14	18	1	b	1	1	1189.33
6.018715	0.91899	7.234253	ChocolateParaCookies5	ClickBalls5	8	18	1	b	1	1	715.53
9.017619	0.91899	10.61812	SkittlesFruits2	Mentos	48	45	1	b	2	1	1099.62
14.01836	0.91899	15.30234	SkittlesFruits2	Popco	48	44	1	y	2	0	785.88
17.01908	0.91899	18.36581	KinderBuenoBrown3	Bounty	10	9	0	y	1	1	839.17
20.01957	0.91899	21.49915	SkittlesFruits2	BisliPizza3	48	47	1	y	2	0	971.68
34.02196	0.91899	35.40583	Snickers	Mekupelet	17	15	1	b	1	1	881.28
38.02267	0.91899	39.31597	ClickXLwhite4	ClickBalls5	11	18	1	b	1	1	789.57
42.02342	0.91899	43.65721	ChocolateParaMarir2	ClickXLwhite4	13	11	0	y	1	1	1131.82
45.02392	0.91899	46.61614	BisliPizza3	DoritosNatural	47	46	0	y	2	1	1092.32
48.02447	0.91899	49.61621	ClickXLbrown4	Mekupelet	16	15	1	b	1	1	1087.78
53.02527	0.91899	54.64951	Dubonim	BisliOnion	43	52	1	b	2	1	1129.97
56.02591	0.91899	57.44286	Kitkat	ClickXLbrown4	7	16	0	b	1	0	917.34
66.0276	0.91899	67.48308	Tictac	BisliOnion	54	52	1	y	2	0	957.65
72.02866	0.91899	73.53314	Cheetos	ChocolateParaMilk3	12	14	0	y	1	1	1005.58
75.01632	0.91899	76.73315	BisliGrill	SkittlesFruits2	50	48	0	b	2	0	1207.91
79.0163	0.91899	80.38332	ClickXLbrown4	KinderBuenoBrown3	16	10	1	b	1	1	864.94
84.01643	0.91899	85.58329	BisliGrill	Hit	50	51	0	b	2	0	1064.81
91.01648	0.91899	92.43228	ClickBalls5	ClickXLbrown4	18	16	0	y	1	1	903.76
96.0166	0.91899	97.60009	BambaSweet	SkittlesFruits2	53	48	0	b	2	0	1077.64
99.01661	0.91899	100.3503	Dubonim	Popco	43	44	1	b	2	1	830.6
105.0177	0.91899	106.4348	BisliPizza3	Hit	47	51	0	b	2	0	906.58
109.0185	0.91899	110.467	Kitkat	ChocolateParaCookies5	7	8	0	y	1	1	939.79
121.0204	0.91899	122.6877	DoritosNatural	BisliGrill	46	50	1	b	2	1	1164.84
124.0209	0.91899	125.717	Popco	DoritosNatural	44	46	0	y	2	1	1188.31
127.0215	0.91899	128.8553	Kitkat	Bounty	7	9	0	y	1	1	1329.76
131.0222	0.91899	132.2559	CrunchBisquitWhite2	SkittlesSour4	6	56	1	b	4	1	736.09
137.0232	0.91899	138.357	KinderBuenoBrown3	ChocolateParaCookies5	10	8	0	y	1	1	831.02
140.0238	0.91899	141.3908	CrunchBisquitWhite2	Tortit	6	55	1	b	4	1	865.44
149.0254	0.91899	150.3757	Dubonim	BisliGrill	43	50	1	b	2	1	850.88
153.026	0.91899	154.5175	Hit	BambaSweet	51	53	1	y	2	0	991.27
157.0267	0.91899	158.4508	BisliPizza3	Tictac	47	54	0	b	2	0	922.53
160.0272	0.91899	161.511	Shugi	BambaSweet	49	53	1	y	2	0	984.06
163.0277	0.91899	164.5177	Kitkat	ClickXLwhite4	7	11	0	b	1	0	989.5
173.0175	0.91899	174.7011	Bounty	Mekupelet	9	15	1	b	1	1	1175.69
177.0176	0.91899	178.4012	Mentos	Dubonim	45	43	0	y	2	1	874.66
185.0177	0.91899	186.4485	ChocolateParaMarir2	Bounty	13	9	0	y	1	1	921.57
188.0177	0.91899	189.518	Kitkat	Snickers	7	17	0	b	1	0	995.55
