onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.011654	0.91899	3.724469	HispusimShatiah	HappyHippo	48	52	1	y	2	0	1201.85
5.012248	0.91899	6.495896	HappyHippo	BambaSweet	52	46	0	b	2	0	982.24
8.023395	0.91899	9.690236	BambaSweet	BambaNugat	46	50	1	y	2	0	1167.11
13.02346	0.91899	14.53074	PesekZman	DoritosSourSpicy	14	13	1	y	1	0	1012.03
18.02354	0.91899	19.59037	PesekZman	Hit	14	7	1	y	1	0	1069.97
25.02368	0.91899	26.42385	HispusimShatiah	Mentos	48	45	1	y	2	0	906.81
29.02376	0.91899	30.52394	ChocolateParaMilk3	PesekZman	12	14	0	y	1	1	1003.76
32.01699	0.91899	33.59054	ChocolateParaMilk3	ClickBisquit2	12	11	0	y	1	1	1068.49
39.01827	0.91899	40.39064	ClickBisquit2	ClickBlackWhite3	11	15	1	y	1	0	875.21
43.0189	0.91899	45.02416	BambaSweet	Smarties	46	47	1	x	2	NaN	NaN
46.02393	0.91899	47.54079	GumiWine2	Smarties	54	47	1	y	2	0	1021.61
50.02403	0.91899	51.59098	BambaNugat	GumiWine2	50	54	0	b	2	0	1075.48
54.02413	0.91899	55.54104	HappyHippo	ChocolateParaMarir2	52	51	0	y	2	1	1029.38
59.02422	0.91899	60.38883	SkittlesSour4	ChocolateParaMarir2	53	51	0	y	2	1	866.29
63.02238	0.91899	64.47436	ClickBlackWhite3	BisliGrill	15	8	0	y	1	1	951.14
67.02319	0.91899	68.60783	SkittlesSour4	Taami	53	43	0	y	2	1	1098.3
70.00736	0.91899	71.32442	ClickXLwhite4	Hit	9	7	1	b	1	1	811.16
80.00876	0.91899	81.45919	ClickXLbrown4	ClickXLwhite4	10	9	0	b	1	0	949.74
84.00942	0.91899	85.65992	SkittlesSour4	BambaSweet	53	46	0	b	2	0	1144.09
87.00997	0.91899	88.49371	PesekZman	ClickBlackWhite3	14	15	1	b	1	1	980.53
90.01049	0.91899	91.41088	ClickBisquit2	BisliPizza3	11	18	1	y	1	0	889.03
94.01117	0.91899	95.51164	ClickBisquit2	DoritosSourSpicy	11	13	1	b	1	1	995.34
100.0124	0.91899	101.4127	BisliGrill	Hit	8	7	1	b	1	1	900.16
103.0128	0.91899	104.3631	DoritosGrill	ChocolateParaMilk3	17	12	1	y	1	0	839.69
106.0133	0.91899	107.3917	DoritosGrill	BisliPizza3	17	18	1	y	1	0	871.16
110.014	0.91899	111.6977	BambaNugat	ChocolateParaMarir2	50	51	0	y	2	1	1180.46
113.0146	0.91899	114.3482	ClickBlackWhite3	CrunchBisquitWhite2	15	16	0	y	1	1	826.92
116.0151	0.91899	117.4656	ClickXLbrown4	BisliGrill	10	8	0	y	1	1	942.42
130.0175	0.91899	131.4586	BabyDoll	GumiWine2	44	54	0	y	2	1	941.02
140.0192	0.91899	141.5755	SkittlesFruits2	SkittlesSour4	49	53	1	b	2	1	1062.27
146.0203	0.91899	147.5756	BisliPizza3	BisliGrill	18	8	0	y	1	1	1062.2
150.021	0.91899	151.5757	BabyDoll	Taami	44	43	0	y	2	1	1055.55
156.022	0.91899	157.5591	DoritosGrill	Hit	17	7	1	b	1	1	1038.48
160.0228	0.91899	161.8091	BabyDoll	HispusimShatiah	44	48	0	y	2	1	1286.78
166.0238	0.91899	167.3925	CrunchBisquitBrown3	GumiSnakes3	6	56	1	b	4	1	874.69
178.0092	0.91899	179.4762	GumiSnakes3	ChocolateParaCookies5	56	5	0	y	4	1	956.3
181.0098	0.91899	182.6268	Taami	HappyHippo	43	52	1	y	2	0	1115.71
188.011	0.91899	189.4447	Smarties	SkittlesFruits2	47	49	0	y	2	1	924.54
