onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.027259	0.91899	3.322535	Tapuchips	KashitSour	43	47	0	b	2	0	790.29
5.027191	0.91899	6.544016	KashitSour	GumiSnakes3	47	48	1	y	2	0	1013.36
8.027241	0.91899	9.744069	ClickBlackWhite3	BisliBbq	18	8	1	y	1	0	1215.34
13.02736	0.91899	14.19412	BisliGrill	CrunchBisquitWhite2	14	15	0	b	1	0	672.18
18.02754	0.91899	19.46087	CrunchBisquitBrown3	BambaSweet	49	53	0	b	2	0	928.04
25.02755	0.91899	26.69442	Tapuchips	BambaSweet	43	53	0	b	2	0	1174.99
29.02765	0.91899	30.41118	ClickBalls5	BisliOnion	9	7	0	y	1	1	891.9
32.02763	0.91899	33.42678	WerthersOriginal	Tortit	46	45	0	b	2	0	893.91
39.02773	0.91899	40.39472	WerthersOriginal	KashitSour	46	47	0	b	2	0	869.81
43.02832	0.91899	44.61204	Cheetos	Bamba	55	6	0	y	4	1	1091.23
46.02883	0.91899	47.32928	BisliBbq	PesekZman	8	12	0	b	1	0	802.75
50.02958	0.91899	51.17984	Twix	CrunchBisquitWhite2	17	15	0	b	1	0	652.95
54.03025	0.91899	55.3473	BambaSweet	WerthersOriginal	53	46	1	b	2	1	823.3
59.03109	0.91899	60.37821	Twix	ClickBlackWhite3	17	18	0	b	1	0	847.44
63.03187	0.91899	64.39881	Mentos	DoritosSourSpicy	50	51	1	y	2	0	868.68
67.03248	0.91899	68.53295	Tortit	Tapuchips	45	43	1	y	2	0	1002.07
70.03298	0.91899	71.59502	HappyHippo	Tapuchips	52	43	1	y	2	0	1064.6
80.02832	0.91899	81.31847	ChocolateParaSucariotKoftzot2	BisliGrill	13	14	1	y	1	0	794.21
84.02844	0.91899	85.64521	GumiSnakes3	Tortit	48	45	0	b	2	0	1115.12
87.02841	0.91899	88.50309	HappyHippo	CrunchBisquitBrown3	52	49	1	y	2	0	974.16
90.02855	0.91899	91.3453	KashitSour	DoritosSourSpicy	47	51	1	y	2	0	815
94.02852	0.91899	95.40428	KifkefMaklot2	Tortit	54	45	0	b	2	0	877.04
100.0286	0.91899	101.8954	HappyHippo	GumiSnakes3	52	48	1	y	2	0	1370.92
103.0287	0.91899	104.4121	Smarties	Kitkat	56	5	0	y	4	1	881.81
106.0287	0.91899	107.6622	CrunchBisquitBrown3	ChocolateParaMilk3	49	44	0	y	2	1	1132.82
110.0289	0.91899	111.4403	PesekZman	ClickBalls5	12	9	1	y	1	0	907.69
113.0289	0.91899	114.5076	HappyHippo	DoritosSourSpicy	52	51	1	y	2	0	979.69
116.0289	0.91899	117.5957	CrunchBisquitWhite2	ClickBisquit2	15	11	1	y	1	0	1071.68
130.029	0.91899	131.2126	ClickXLbrown4	ClickBalls5	10	9	1	y	1	0	691.49
140.0292	0.91899	141.3957	ClickBlackWhite3	ClickBisquit2	18	11	1	y	1	0	863.31
146.0297	0.91899	147.5634	ClickBisquit2	ClickXLbrown4	11	10	0	b	1	0	1039.86
150.0304	0.91899	151.4307	KinderBuenoBrown3	PesekZman	16	12	0	b	1	0	905.14
156.0315	0.91899	157.6151	ClickBlackWhite3	BisliGrill	18	14	1	y	1	0	1092.1
160.0321	0.91899	161.3325	BisliGrill	BisliOnion	14	7	0	y	1	1	808.47
166.0331	0.91899	167.3502	ClickBlackWhite3	ClickBalls5	18	9	1	y	1	0	817.4
178.0298	0.91899	179.7192	ClickXLbrown4	KinderBuenoBrown3	10	16	1	b	1	1	1189.79
181.0298	0.91899	182.4361	DoritosSourSpicy	ChocolateParaMilk3	51	44	0	y	2	1	913.77
188.0299	0.91899	189.8541	ClickBlackWhite3	KinderBuenoBrown3	18	16	1	y	1	0	1327.69
