onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016267	0.9575	3.265154	Apropo	Kitkat	10	9	1	b	1	1	739.22
6.016366	0.9575	7.299785	Bamba	BisliGrill	7	8	1	y	1	0	787.12
13.01674	0.9575	14.43376	KinderBuenoWhite2	HispusimShatiah	5	56	1	b	4	1	908.74
16.01728	0.9575	17.43334	DoritosGrill	BisliOnion	16	18	0	y	1	1	906.2
21.01807	0.9575	22.2853	Bamba	DoritosGrill	7	16	1	b	1	1	758.41
31.01989	0.9575	32.30361	HappyHippo	BisliPizza3	12	14	1	b	1	1	784.59
34.02037	0.9575	35.72077	Hit	BambaNugat	46	44	0	y	2	1	1197.12
37.02086	0.9575	38.58812	Hit	Smarties	46	50	0	y	2	1	1062.62
46.02246	0.9575	47.43958	Smarties	CrunchShokoVanil	50	49	1	b	2	1	915.02
49.023	0.9575	50.75693	Bounty	Hit	53	46	1	y	2	0	1238.48
59.02478	0.9575	60.44186	SkittlesSour4	BisliGrill	15	8	1	y	1	0	914.7
64.0256	0.9575	65.44268	BambaSweet	Bounty	43	53	0	b	2	0	919.88
69.02646	0.9575	70.35065	Mekupelet	HappyHippo	17	12	0	y	1	1	829.02
77.01733	0.9575	78.46168	Shugi	Taami	54	52	0	y	2	1	935.15
84.01738	0.9575	85.61749	Tortit	BambaNugat	48	44	0	b	2	0	1094.1
88.01748	0.9575	89.76357	Hit	ClickXLwhite4	46	45	0	y	2	1	1237
91.01749	0.9575	92.39742	HappyHippo	BisliBbq	12	11	1	y	1	0	870
96.01755	0.9575	97.26779	Kitkat	HappyHippo	9	12	0	y	1	1	753.93
99.01762	0.9575	100.351	Tapuchips	Egozi	51	47	0	b	2	0	828.86
107.0177	0.9575	108.268	WerthersOriginal	Kitkat	13	9	1	b	1	1	751.84
113.0177	0.9575	114.2512	Apropo	BisliGrill	10	8	1	y	1	0	738.74
118.0184	0.9575	119.2688	Apropo	BisliBbq	10	11	1	y	1	0	746.11
123.0192	0.9575	124.1863	CrunchShokoVanil	BambaNugat	49	44	0	y	2	1	666.27
126.0212	0.9575	127.5368	BambaNugat	Tapuchips	44	51	1	y	2	0	1020.25
140.0222	0.9575	141.556	KinderBuenoWhite2	Twist	5	55	1	b	4	1	1033.24
143.0227	0.9575	144.4232	Tortit	Smarties	48	50	0	y	2	1	900.83
147.0234	0.9575	148.3572	Mekupelet	WerthersOriginal	17	13	0	y	1	1	839.11
151.0241	0.9575	152.5079	WerthersOriginal	BisliPizza3	13	14	1	y	1	0	980.41
154.0246	0.9575	155.2853	Tortit	ClickXLwhite4	48	45	0	y	2	1	757.83
157.0251	0.9575	158.4852	Apropo	DoritosGrill	10	16	1	b	1	1	964.41
163.0262	0.9575	164.4265	Smarties	BambaSweet	50	43	1	b	2	1	903.3
169.0272	0.9575	170.3943	BambaNugat	BambaSweet	44	43	1	b	2	1	867.3
172.0278	0.9575	173.3687	Mekupelet	SkittlesSour4	17	15	0	y	1	1	843.72
175.0185	0.9575	176.2951	Apropo	BisliPizza3	10	14	1	b	1	1	767.95
179.0187	0.9575	180.6794	Hit	Egozi	46	47	0	b	2	0	1154.82
182.0187	0.9575	183.4522	BambaSweet	ClickXLwhite4	43	45	0	y	2	1	929.82
185.0187	0.9575	186.5688	Shugi	ClickXLwhite4	54	45	0	y	2	1	1046.74
188.0187	0.9575	189.3477	BisliPizza3	SkittlesSour4	14	15	0	b	1	0	821.75
