onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
377.0017	1	378.0194	DoritosGrill	51	0	0	NaN	NaN
380.0051	1	381.023	Mentos	17	0	1	NaN	NaN
381.9903	1	383.0267	ClickXLwhite4	12	1	1	716.739	1050.947
383.9929	1	385.0297	WerthersOriginal	18	1	1	666.7237	882.1618
385.995	1	387.0129	BisliGrill	41	0	0	NaN	NaN
388.9985	1	390.0165	KinderJoy	21	0	1	NaN	NaN
391.0007	1	392.0363	Cheetos	15	1	1	683.3981	939.6442
394.9884	1	396.0229	Keifli	45	1	0	716.7454	1002.272
396.9904	1	398.0085	CrunchBisquitBrown3	14	0	1	NaN	NaN
401.9963	1	403.0143	BisliOnion	39	0	0	NaN	NaN
403.9986	1	405.0168	DoritosNatural	49	0	0	NaN	NaN
408.0031	1	409.0208	KinderBuenoWhite2	20	0	1	NaN	NaN
409.9883	1	411.0068	Hit	42	0	0	NaN	NaN
412.992	1	414.0285	Twix	7	1	1	700.0525	965.6792
417.9976	1	419.0186	Tortit	11	0	1	NaN	NaN
419.9998	1	421.0367	BambaSweet	50	1	0	666.715	955.661
422.0021	1	423.0394	HappyHippo	13	1	1	716.7561	922.1571
425.9901	1	427.0242	ChocolateParaSucariotKoftzot2	10	1	1	733.3826	939.365
429.9944	1	431.0124	ClickBlackWhite3	8	0	1	NaN	NaN
433.9988	1	435.0352	BisliBbq	47	1	0	683.3813	974.8112
436.0011	1	437.0192	ChocolateParaMarir2	56	0	0	NaN	NaN
438.0033	1	439.0403	CrunchShokoVanil	53	1	0	700.06	896.6568
439.9885	1	441.0234	Bamba	44	1	0	716.7172	914.0718
441.9911	1	443.0106	PesekZman	9	0	1	NaN	NaN
447.9978	1	449.0159	Loacker	46	0	0	NaN	NaN
451.0012	1	452.0203	Bounty	58	0	0	NaN	NaN
453.0035	1	454.0213	Smarties	48	0	0	NaN	NaN
454.9887	1	456.0067	Egozi	55	0	0	NaN	NaN
457.9924	1	459.0105	KinderBuenoBrown3	3	0	1	NaN	NaN
459.9946	1	461.0126	Popco	43	0	0	NaN	NaN
461.9968	1	463.0148	ClickBisquit2	5	0	1	NaN	NaN
463.9991	1	465.0176	CrunchBisquitWhite2	4	0	1	NaN	NaN
467.0025	1	468.0207	Tictac	57	0	0	NaN	NaN
469.0048	1	470.0228	ChocolateParaCookies5	6	0	1	NaN	NaN
470.9904	1	472.0082	ClickXLbrown4	22	0	1	NaN	NaN
472.9925	1	474.011	Snickers	19	0	1	NaN	NaN
474.9947	1	476.0129	BagaleShtuhim	40	0	0	NaN	NaN
481.0014	1	482.0381	KifkefMaklot2	52	1	0	733.3764	999.3542
484.0048	1	485.0227	Halva2	54	0	0	NaN	NaN
487.9926	1	489.0107	Taami	16	0	1	NaN	NaN
