onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
714.7117	1	715.7302	ClickXLbrown4	42	0	0	NaN	NaN
717.698	1	718.7161	ClickXLwhite4	55	0	0	NaN	NaN
721.7028	1	722.7405	PesekZman	11	1	1	783.3999	1044.267
723.705	1	724.7414	Smarties	46	1	0	783.3957	1010.091
725.7073	1	726.725	ChocolateParaMarir2	7	0	1	NaN	NaN
729.7118	1	730.7299	Taami	4	0	1	NaN	NaN
731.7141	1	732.7496	BisliOnion	17	1	1	733.3884	944.993
736.703	1	737.7373	Mars	16	1	1	750.0591	964.0743
738.7052	1	739.7231	ChocolateParaMilk3	45	0	0	NaN	NaN
741.7085	1	742.7264	ChocolateParaSucariotKoftzot2	19	0	1	NaN	NaN
744.712	1	745.7465	CrunchBisquitWhite2	9	1	1	766.7176	979.0435
748.6998	1	749.7187	SkittlesFruits2	18	0	1	NaN	NaN
751.703	1	752.721	DoritosSourSpicy	6	0	1	NaN	NaN
753.7053	1	754.7406	BisliPizza3	48	1	0	733.3886	937.7882
756.7087	1	757.7268	Twist	47	0	0	NaN	NaN
760.7133	1	761.7313	Tortit	58	0	0	NaN	NaN
763.6999	1	764.7345	BambaSweet	54	1	0	750.049	951.1751
765.7021	1	766.7201	GumiSnakes3	57	0	0	NaN	NaN
767.7044	1	768.7223	Cheetos	21	0	1	NaN	NaN
772.7099	1	773.7279	Dubonim	13	0	1	NaN	NaN
776.7145	1	777.7495	CrunchBisquitBrown3	8	1	1	783.389	1008.679
780.7023	1	781.7202	Snickers	10	0	1	NaN	NaN
786.709	1	787.727	Apropo	15	0	1	NaN	NaN
788.7113	1	789.7459	HispusimShatiah	51	1	0	766.7206	1019.839
790.7134	1	791.7315	KinderJoy	39	0	0	NaN	NaN
792.6988	1	793.7169	BabyDoll	53	0	0	NaN	NaN
794.7014	1	795.7361	Keifli	14	1	1	733.3818	933.6579
798.7057	1	799.7242	SkittlesSour4	3	0	1	NaN	NaN
800.7081	1	801.7262	BagaleShtuhim	12	0	1	NaN	NaN
804.7125	1	805.7304	Bamba	5	0	1	NaN	NaN
806.7148	1	807.7325	DoritosGrill	44	0	0	NaN	NaN
808.7003	1	809.718	KinderBuenoBrown3	20	0	1	NaN	NaN
810.7027	1	811.7203	Tictac	56	0	0	NaN	NaN
815.7083	1	816.7429	Bounty	49	1	0	716.7122	902.7755
817.7105	1	818.7283	KashitSour	52	0	0	NaN	NaN
819.7127	1	820.7472	Hit	43	1	0	733.3775	978.4061
822.699	1	823.7172	Mentos	22	0	1	NaN	NaN
829.7072	1	830.7253	ChocolateParaCookies5	41	0	0	NaN	NaN
833.7118	1	834.7302	Halva2	50	0	0	NaN	NaN
840.7029	1	841.7208	Popco	40	0	0	NaN	NaN
